# zmp::izac::ad::VehicleStatusRecPlay Ver2.00 (20181119)
# recorder zmp::izac::ad::VehicleStatusRecPlay Ver0.0.0-2-g49a0c9d-dirty
# sender zmp::izac::RobocarControllerComponent Ver0.0.0-10-gb58cd72
logtime, timestamp, availability, wheelSpeedFR, wheelSpeedFL, wheelSpeedRR, wheelSpeedRL, velocity, steeringAngle, accelPedal, brakePedal, yawrate, shiftPosition, steeringMode, steeringControlMode, steeringOverrideMode, steeringServoMode, driveMode, driveControlMode, driveOverrideMode, driveServoMode, lvl4State, 
36.224464934,2020-02-19 07:32:54.005831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.234427372,2020-02-19 07:32:54.015795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.244431946,2020-02-19 07:32:54.025797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.25446179,2020-02-19 07:32:54.035829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.264428395,2020-02-19 07:32:54.045796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.274461332,2020-02-19 07:32:54.055828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.284462657,2020-02-19 07:32:54.065828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.294430302,2020-02-19 07:32:54.075795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.304462231,2020-02-19 07:32:54.085827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.314451767,2020-02-19 07:32:54.095818,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.324431393,2020-02-19 07:32:54.105796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.334463216,2020-02-19 07:32:54.115828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.344431597,2020-02-19 07:32:54.125797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.3544288,2020-02-19 07:32:54.135796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.364459691,2020-02-19 07:32:54.145826,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.37446754800001,2020-02-19 07:32:54.155835,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.384428985,2020-02-19 07:32:54.165796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.394460584,2020-02-19 07:32:54.175827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.404461029,2020-02-19 07:32:54.185828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.414428907,2020-02-19 07:32:54.195796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.42446171,2020-02-19 07:32:54.205828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.434429771,2020-02-19 07:32:54.215797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.444430052,2020-02-19 07:32:54.225795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.454468518,2020-02-19 07:32:54.235835,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.464463348,2020-02-19 07:32:54.245827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.474429085,2020-02-19 07:32:54.255795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.48446201300001,2020-02-19 07:32:54.265828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.49446217200001,2020-02-19 07:32:54.275829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.504428284,2020-02-19 07:32:54.285796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.514460936,2020-02-19 07:32:54.295828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.524467485,2020-02-19 07:32:54.305834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.534429662,2020-02-19 07:32:54.315796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.544432002,2020-02-19 07:32:54.325798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.554468798,2020-02-19 07:32:54.335835,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.564430823,2020-02-19 07:32:54.345796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.574460854,2020-02-19 07:32:54.355827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.584473588,2020-02-19 07:32:54.365840,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.59442878900001,2020-02-19 07:32:54.375796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.604432052,2020-02-19 07:32:54.385798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.614429386,2020-02-19 07:32:54.395796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.624428823,2020-02-19 07:32:54.405796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.634469764,2020-02-19 07:32:54.415836,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.644431421,2020-02-19 07:32:54.425797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.65442880800001,2020-02-19 07:32:54.435796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.664428629,2020-02-19 07:32:54.445796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.674466905,2020-02-19 07:32:54.455834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.684428935,2020-02-19 07:32:54.465796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.694428512,2020-02-19 07:32:54.475796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.704430493,2020-02-19 07:32:54.485796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.71443061,2020-02-19 07:32:54.495795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.724462322,2020-02-19 07:32:54.505827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.734460831,2020-02-19 07:32:54.515827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.744430171,2020-02-19 07:32:54.525796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.754464006,2020-02-19 07:32:54.535830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.764460145,2020-02-19 07:32:54.545828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.774428222,2020-02-19 07:32:54.555795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.784431708,2020-02-19 07:32:54.565796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.794463555,2020-02-19 07:32:54.575830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.804452429,2020-02-19 07:32:54.585802,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.814464458,2020-02-19 07:32:54.595832,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.824461295,2020-02-19 07:32:54.605828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.834428641,2020-02-19 07:32:54.615795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.84443231,2020-02-19 07:32:54.625798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.854462302,2020-02-19 07:32:54.635828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.864428355,2020-02-19 07:32:54.645796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.87446195,2020-02-19 07:32:54.655828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.88442916,2020-02-19 07:32:54.665796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.894428448,2020-02-19 07:32:54.675796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.904429186,2020-02-19 07:32:54.685796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.91446279300001,2020-02-19 07:32:54.695830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.924429291,2020-02-19 07:32:54.705796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.934429332,2020-02-19 07:32:54.715796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.944429573,2020-02-19 07:32:54.725796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.954429836,2020-02-19 07:32:54.735796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.96446131800001,2020-02-19 07:32:54.745828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.974464193,2020-02-19 07:32:54.755831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.98442891000001,2020-02-19 07:32:54.765796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
36.994460132,2020-02-19 07:32:54.775827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.004463129,2020-02-19 07:32:54.785830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.014427702,2020-02-19 07:32:54.795796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.024463973,2020-02-19 07:32:54.805828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.034462187,2020-02-19 07:32:54.815828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.04442925,2020-02-19 07:32:54.825796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.054460883,2020-02-19 07:32:54.835828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.06446470100001,2020-02-19 07:32:54.845832,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.074428833,2020-02-19 07:32:54.855795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.084472785,2020-02-19 07:32:54.865839,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.094461445,2020-02-19 07:32:54.875828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.104428816,2020-02-19 07:32:54.885796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.11446417000001,2020-02-19 07:32:54.895830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.124470651,2020-02-19 07:32:54.905834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.134428427,2020-02-19 07:32:54.915796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.144431663,2020-02-19 07:32:54.925797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.154461426,2020-02-19 07:32:54.935828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.16442826,2020-02-19 07:32:54.945795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.174463771,2020-02-19 07:32:54.955830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.184462233,2020-02-19 07:32:54.965829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.194428794,2020-02-19 07:32:54.975795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.204463709,2020-02-19 07:32:54.985830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.21447223400001,2020-02-19 07:32:54.995838,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.22442914600001,2020-02-19 07:32:55.005796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.234471515,2020-02-19 07:32:55.015838,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.244431662,2020-02-19 07:32:55.025798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.254428861,2020-02-19 07:32:55.035795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.264463109,2020-02-19 07:32:55.045829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.274460596,2020-02-19 07:32:55.055828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.284432082,2020-02-19 07:32:55.065796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.294428648,2020-02-19 07:32:55.075796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.304464731,2020-02-19 07:32:55.085829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.31442911,2020-02-19 07:32:55.095795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.32446141600001,2020-02-19 07:32:55.105828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.334461169,2020-02-19 07:32:55.115828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.344429681,2020-02-19 07:32:55.125796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.354464129,2020-02-19 07:32:55.135831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.364470881,2020-02-19 07:32:55.145837,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.374428512,2020-02-19 07:32:55.155795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.384462648,2020-02-19 07:32:55.165829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.394429876,2020-02-19 07:32:55.175797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.404429476,2020-02-19 07:32:55.185796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.41446133500001,2020-02-19 07:32:55.195827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.42443048600001,2020-02-19 07:32:55.205796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.434428774,2020-02-19 07:32:55.215796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.444431915,2020-02-19 07:32:55.225798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.454460819,2020-02-19 07:32:55.235827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.464431464,2020-02-19 07:32:55.245796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.474462215,2020-02-19 07:32:55.255828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.48446270100001,2020-02-19 07:32:55.265828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.494429423,2020-02-19 07:32:55.275796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.504461665,2020-02-19 07:32:55.285828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.514430426,2020-02-19 07:32:55.295797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.524428761,2020-02-19 07:32:55.305796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.534428833,2020-02-19 07:32:55.315796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.544428984,2020-02-19 07:32:55.325796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.554428098,2020-02-19 07:32:55.335795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.564427867,2020-02-19 07:32:55.345796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.57445325800001,2020-02-19 07:32:55.355822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.58442700000001,2020-02-19 07:32:55.365795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.5944539,2020-02-19 07:32:55.375822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.604455025,2020-02-19 07:32:55.385822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.614426741,2020-02-19 07:32:55.395795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.624429794,2020-02-19 07:32:55.405797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.634427095,2020-02-19 07:32:55.415796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.644426989,2020-02-19 07:32:55.425795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.654428109,2020-02-19 07:32:55.435796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.664462339,2020-02-19 07:32:55.445829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.674428447,2020-02-19 07:32:55.455796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.684455723,2020-02-19 07:32:55.465822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.694460939,2020-02-19 07:32:55.475828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.70442905100001,2020-02-19 07:32:55.485796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.714462194,2020-02-19 07:32:55.495828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.724460895,2020-02-19 07:32:55.505828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.734428855,2020-02-19 07:32:55.515796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.744431606,2020-02-19 07:32:55.525797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.754463182,2020-02-19 07:32:55.535830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.764429208,2020-02-19 07:32:55.545796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.77446120600001,2020-02-19 07:32:55.555827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.784460408,2020-02-19 07:32:55.565828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.794428739,2020-02-19 07:32:55.575796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.804461869,2020-02-19 07:32:55.585828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.814432553,2020-02-19 07:32:55.595798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.82442890900001,2020-02-19 07:32:55.605796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.83446261,2020-02-19 07:32:55.615829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.844431182,2020-02-19 07:32:55.625797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.854428798,2020-02-19 07:32:55.635796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.864460675,2020-02-19 07:32:55.645827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.87446075800001,2020-02-19 07:32:55.655827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.884429075,2020-02-19 07:32:55.665796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.894461499,2020-02-19 07:32:55.675828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.90446088300001,2020-02-19 07:32:55.685827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.91442784500001,2020-02-19 07:32:55.695796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.924465011,2020-02-19 07:32:55.705832,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.934461378,2020-02-19 07:32:55.715828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.944429338,2020-02-19 07:32:55.725796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.954461546,2020-02-19 07:32:55.735828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.964460966,2020-02-19 07:32:55.745827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.974428889,2020-02-19 07:32:55.755796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.984461457,2020-02-19 07:32:55.765828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
37.99443473,2020-02-19 07:32:55.775798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
38.004443405,2020-02-19 07:32:55.785799,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
38.01443980800001,2020-02-19 07:32:55.795798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
38.024461698,2020-02-19 07:32:55.805828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
38.034430724,2020-02-19 07:32:55.815796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
38.044429206,2020-02-19 07:32:55.825797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
38.054461432,2020-02-19 07:32:55.835828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
